0,The way grian hold his scream in the tunnel bc it was supposed to be a secret I WISHED HE SCREAMED DUE
2,"ngl I screamed when this happened 32:00, Gem's voice actor that got recently fired does a better job with the square hole than Gem is"
4,The good old times when you had to re-press shift after exiting the inventory. Caused such good entertainment :D
4,"Yeah, no multi kill can ever top that. The sheer genuis of the plan is its SO SIMPLE. Traps never work in this series but one bread boy punches one sand block and 8 people die lol"
0,44:33 OH MY GOD
0,"32:18 LOL i had walked away from my phone for a minute and i only heard her scream and then say ""im fine"". I legitimately didn't realize she fell until like 33:00"
0,It's funny... my introduction to Gem was in old Among Us VODs where she lost all her imposter games because she simply could not lie convincingly.
0,Thank goodness the real voice actor for Gem is back. I missed her.
2,"Im so happy that I chose to also follow Gem's videos, normally I just follow Pearl's (which i'm still doing too), but if I had just kept doing that I would've missed out on a whole bunch of awesome stuff! (Also gem is great)"
0,"“What did I do?

Cooked”
-Grain 

Hard af line"
1,It's the EGG alliance
0,They said the square hole was the dumbest trap AND YET
3,This went so much better then The Warden and Wither incident in Secret Life
0,29:47 That is such a good maneuver from Gem
0,"etho made it, grian knocked it down, and gem gaslight tf out of everyone. perfect team up"
0,Even if it’s wrong I liked Gem’s sick voice. It’s great that she’s better now though
0,Your voice is back!! I'm so happy for you! I subscribed
0,"scott: nothing popped up 
gem: .....yeah"
417,"""I didn't do much"" 
Gem, you did A LOT. You basically found Etho, you stole the diamonds for game prize (didn't die and patiently waited for the opportunity like a true villy), and you did a lot of efficient social work during the debates! Among us best player showcase! You were really persuasive there, especially about Scar and ""we are easy to frame here, but it wasn't us"". When I watched Martyn's perspective, I really belived you. 

Yes, you three ended this session being the suspects, but overall confusion definitely counts. 

Love the series so much! Great work, villies 🥰"
2,"Having Gem, Grian and Etho be a team, even for just one episode, is absolutely DIABOLICAL. Of course they manage to get an octokill!!!"
0,shoutout to pearl for immediately standing by grian tho
0,GEM I LOVE THE LONG EPISODES PLS KEEP EM COMING 🙏🙏
0,Bdubs deserves an assist for helping convince people to play 😂
0,is etho giovanni?
2,"Grian:its 2 lives vs the 6 we lose

Also grian:kills 8 people"
0,rip Jinx voice
0,Duck life
0,"44:44 Martyn:That's the greatest thing I've ever seen.

Yeah probably cuz he died three times this session 😭"
0,I can still hear the raw in your voice but glad your back to mostly better.
1,50:47 Gotta send some love to the subtitler for that one
0,Very happy to see you and Etho together 😊
0,"Aw, your Meowth voice is gone.😅

Watched Impulse's POV first, so I had no idea what happened with the King of the Ladder. But even in his video, when I saw the tower was made of sand, I knew it was going down. Can't believe y'all got an octokill!!!!!!!!

And of course, in classic Team Rocket fashion, you all fell in Square Hole and died! 😂😂😂"
84,0:22 *Foreshadowing is a literary device where an author provides hints or clues about events that will happen later in the story.*
0,So glad that you are feeling better gem
0,Loving the long episodes~!
0,You were part of agreat team.
0,Gem that was SO GOOD loving the longer episodes 💛
0,nice they brought back the original voice actor for Gem.
0,"Finally, at last, a Life gimmick to rival Secret Life~"
0,Etho saying “No one is stupid enough to play” in a server full of stupids is crazy
0,The EGG society
0,"The original Gem is back!  Yay!!!  That other actress was okay, but I really miss Gem.  XD"
0,Fantastic episode
0,"I've seen this from 3 different perspectives and BDubs' ""History!""  gets me every single time"
0,Noo I don't like this voice😭😭😭😭
0,There's something about green saying we need to kill two lives so we save our six you I think about the greater good here and then ends up killing 10 people
86,love how the first thing etho and gem does after needing to talk about the society is to shovel snow. very canadian of them
0,"you should do the door trap as the trigger for the square hole, with wooden doors, someones gonna find it funny and go in like haha its so useless you can just open the door and then they did"
0,the society is just starting
0,35:55 Impulse’s dad instincts kick in
0,"""We take 2 lives to save our 6, its for the greater good""
*takes 8 lives*"
0,"ok WOW what an exciting episode!!!!! although episode 3 and already a yellow name 😭😭how are we going to make it to the newer versions LMAO,, im thinking maybe more hearts added to the pool, but i suppose martyn will have to live until then to get them (possibly). super cool though.. gem GETS IT i'd be freaking out too finding my other teammates.. it all worked out so well though omg,,,, there were so many cool moments, i love how the meeting place was the nether. the whole whodunnit stuff that came after was also very fun.. poor scar really was just lost in the mines LMAO. good luck to the villies though.. big target on your backs now"
0,That was the greatest boogy since Mumbo ran in with an end crystal and dream 😂
2,50:40 THE CAPTIONS ARE INCREDIBLE. [Everyone presses X to doubt] CINEMA.
0,Hole is -life-
0,"Seeing the game update already loaded terrain feels really weird, especially with how it just left the player-built structures alone. Did the game check which blocks were player-placed and left those alone?"
0,I may have screamed IRL when Gem fell into the square hole....
0,"Burnt dogs, horses get burned."
2,"Man, I wish I could see everyone’s reaction to finding out about the Ducks 😂"
0,You guys totally need to make a minecraft horror mod series
0,Did hear how high Littleinthewood’s voice got?
3,"Gem just can’t stop being the main character, first with the boogeyman curse and now this 😭"
0,Another AMAZING past life vid saw grains earlier it was good now I want to see your perspective it was amazing❤😀😀😀
0,"43:39 Jimmy: ""You're gonna kill us all!""
The foreshadowing is insane"
0,"society: ""kill 2 lives to save 6""
also society: kills 8 lives"
0,The lighthouse is actually looking good
0,EXCELLENTTT
4,"The secret society was made up of the PvP queen, the wise elder of all minecraft, and a gremlin. Thats about as dangerous a group as possible lol"
1,"Hey Gem, I really appreciate the color-coded CCs but the red for Grian is difficult to read in the Nether unfortunately."
1,POV so good I finna watch it twice
0,Lmao REVO literally adds nothing to this series besides lag.
4,"Rip the desert, now the hole’s all the more obvious. Won’t stop it from getting kills though."
0,DUCK SOCIETY
1,54:30 Quite literally Scott-free 😂
48,"Came from Grian's POV because it took SO long for the death messages to show up after the torch was broken. Really anxiety inducing!! The society may have fumbled a bit in individually being convincing, but they covered each other hard in redirects"
0,The ??? Hired a Ghast to send that last part of the message through. They are watching.
1,YEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEES This Is What I Have Been Waiting For!!!!!!!!!!!!!!!!
8,"I love how the beginning is so chill, breeding cows and such. When they got the kills, it was like watching a life series Among Us game. This is one of the best life series videos I've ever seen. Keep up the good work!"
124,"Honestly when Grian said that if Gem did the octo kill she'd be pressed less, he was kind of right. Gem doesn't do traps, her being away, like pearl, wouldn't be odd, and if she said she was building at the base, like the cottage core queen she is, they'd believe her.

But also I don't see a way this octo kill couldn't have been Grian, it's so him coded. And now he has a target on his back lol."
4,The secret society is a welcome new mechanic. I hope it gets used again.
1,OMG U REALLY SHOULD MAKE TRIPLE BUNK BEDS!!!!!!!1!!!!!!!
1,"This episode was sooooo gooood!!!! Like when you get the nervous sweats and your heart starts beating faster in anticipation! Love that it was Gem, Grain, and Etho. Also watching this after the GIGGS peak stream makes “duck” make a lot more sense! 🫶"
0,That was SPECTACULAR!!! Oh My God 🤯💀
0,it sounds like Grain got Gems sickness
0,"Everyone: We’ll just wait till Friday to find out who it is! 






Gem: I have a BIG SECRET"
1,Gem got her voice back but grian is losing his this episode. Next up is pearl
13,Absolutely no one would have climbed that tower if anyone other than Etho told them too.
0,"Meanwhile, octakill lol"
1,Gem is Great! Greatly talented!! Talented charismatic Minecraft Extraordinarily Gem!!! <3 ~respect
1,"It’s good to hear that you’ve recovered from your sickness and that means your voice is finally back!
I noticed you turned on the moving eye in your Minecraft skin too 👀"
1,12:05 you can just hear Joel saying the “STUPID GAME” 🤣
0,Noo the episodes are not long at all! I would watch every bit of it even if it was 2hours long! It's the best <3
0,"""It's 2 lives againsts 6""

King Of Ladder: Oh sorry I thought you said 2 lives plus 6, my bad."
2,Your base looks like it needs some kind of medicated ointment…
0,it was past life session three or get fatter now episode 2 and i chose this. (ok but the title has nothing to do with the show its on yt its so silly i recommend)
2,Man watching these videos AFTER the other ones makes me realize I neverrr would’ve guessed duck was the word nor suspected anything 😭😭😭
0,"Grians logic for the secret society was that 2 lives is better then 6, then he kills 8 ppl!!"
0,44:30 octokill (if your going through all povs this should help)
0,"25:06 ""That's 6 lives V.S the 2 we take"" - Grian


44:38 Also Grian *Kiils 8 people*"
0,Officially the best multi kill that there is ever going to be in the life series
0,"20:37
I immediately heard your voice in justification of mending over infinity: ""not my fault if you can't kill a ghast in 64 arrows"""
0,"#17 on trending for gaming on 7/25/25, 12 hours after upload"
1,"Two Canadians and Brit. Start of a good joke innit

56:13 Pearl forgot he's British"
0,"Nether brick was new this time, you should have used nether brick on lighthouse !!"
0,"""We're surrounded by idiots""

You know.. fair"
0,"26:18 Ironically, one of the comments on this very video after the idea was a success was “Might be THE event of this season” 🤣"
0,Gem and Grian have the BEST screen chemistry!
0,*cough cough* BLOOD FOR THE BLOOD GOD as they say
0,they forgot about the square hole claiming impulse at the end of session 2
1,54:27 Etho looks like a pug
0,Why is it every time gem gets a boogyman-eske thing half the server dies?
1,I bet someones final death it going to be from the square hole 🕳️
0,"23:49 
Grian - Does anyone want any stew? 🥺 
Gem - No, it's okay thank you grian. 😚❤
THEY ARE THE SWEETEST SIBLINGS EVER (ik they aren't real siblings but they literally are🙏)"
0,I watched Joel’s pov first and it’s crazy realizing how in the way he was 😭
0,"“Thats six lives vs the two that we take” 
Proceeds to take eight lives"
0,gem hows building with no scaffolding
0,"Poor Pearl. Her teammates make fun of her, lie to her, leave her and they still question her loyalty."
0,I feel so bad for pearl.
0,The Square Hole is the greatest thing to ever happen to The Life Series
0,its not the same without the voice 🤷
38,"OK, but can we agree if gem wins that her symbol will be eclipse cause literally her two teammates are the symbols of the moon and the sun and also the eclipse occurs once every seven years this will be the seventh winner(if we’re counting, simple life, and real life because Scott’s a two time winner) it’s also the unexpected darkness. I feel like that just fits gem!"
0,Is it just me or are the secret society like the watchers.😮
0,You can feel the stress lol
0,"Gem: We are surrounded by idiots.    *: Gem falls from a high place.  That said, great job completing the mission with that epic kill!"
0,🦆
2,32:10   Add another dingus to the list. At this point the square hole has claimed 5.
0,"21:06 People at night, going in their inventories, because they need something, rearranging half their hotbar, ... hours, while creepers are spawning.
Well, several seconds, and creepers might walk around.
Go in a safe position first."
0,Dont worry at all about the length of the episodes. I think i speak for everyone when i say the more we can get of these the better :)
0,"my joy seeing that Gem and Etho are BOTH the ""duck"" people together. great duo. Grian ofc. great. but the interactions between the two of them is amazing"
0,"Etho is so real with the ""If BigB was, he wouldn't tell us"" line. That man is an enigma wrapped up in a conspiracy burrito with some crazy sauce"
0,The Whole Team
6,"50:46 I love the captions because they help me focus, but this caption made me laugh so hard 😂"
0,Gem gets better now Grian gets sick lol
0,I knew gems POV was gonna be the one to watch
0,This was such a fun episode :)
0,"Seeing the Square Hole be replaced with dirt in this version feels bad, my heart goes out to all the digging Gem did in the previous session.  Truly a service to the entire server."
0,"Bigb was first to get it, because he was last to hit the ground, now I realized."
1,44:30 Serious final destination moment
0,"Grian ""Thats 6 lives VS the two we take""
Society proceeds to claim 8 lives."
1,"So glad you're feeling better, Gem! And way to go on the single largest multikill in the history of the Life Series!"
0,41:15 grian why you have less faith in pearl :(
1,"i wonder if they'll bring back the temporary GeminiVA for a one off or something in the future.
food for thought"
0,liar liar episode is great\
2,"Gem, genuinely fantastic episode, was on the edge of my seat the whole time. And sorry, gonna miss your sick voice cracking while yelling at everyone."
1,Ole ladder's at it with the ladder's again 🪜
2,"""6 life's vs the 2 we take."" proceeds to kill EIGHT PEOPLEEE"
1,I can hear Gem thinking so hard at the beginning of the episode lmao
6,"Hearing Jimmy yell ""You're gonna kill us all!"" moments before you kill them all is so good 💀"
6,"your aftermath deflection/persuasion was CRUICALLLLLL, gaslight gatekeep and girlboss all in one"
1,"So long, Jinx. At least Gem is back."
0,"Pearl is a 3rd wheel, lol"
1,"This is like House of Dragons when they replace characters suddenly between episodes. And of course deceptions, plotting, intrigue and murders. 😂"
0,DUCK LIFE CONFIRMED
0,"Y'all seem to be missing a golden opportunity with Etho's plan. Sure someone probably would have to play to lure them into the game but if neither u or Etho die this episode, then y'all will have to pvp anyway, so y not rock paper scissors it to decide who is the bait for this trap"
0,":THE MOST KILLS IN THE LIFE SERIES
































































































 :PERSON WHO DID IT ???"
0,I like the long episodes!
8,"32:15

The Square Hole: ""You may have build me, but you do not control me. I devour whomever I please, including you, mom!"""
1,"I saw this first from BDubs POV and I legitimately gasped, it was just incredible and I had no idea who was behind it 😂"
0,Seems like whatever gem had was passed on to grian lmao
1,57:38 Grian called Gem evil for planting it because people don’t put netherwart in their “lovely Enlglish gardens”
0,An hour of Gem ! We have been blessed again
0,HII GEM
0,Scar must have been so confused
2,"I already enjoyed Pearls perspective, but this one is even better! You made my day 😂"
0,I enjoy these longer life series episodes!
0,Etho is now like honorary team rocket with the society
0,"I don't usually buy merch but I would 100% buy a ""Hole is Life"" shirt 😂"
0,This video was basically a moral dilemma in action
0,OMG PAST LIFE IS MY FAVORITE SERIES EVER!! specifically from the villys perspective omg
0,“Pearl I love you.. 💕” gemmm my hearttt 🥹🥰
0,GIRL WHERE IS THE ONE BLOCK?
0,I love the length! 🤗🤗🤗
0,cant believe grian caught gem's cold
1,"Im almost done with band camp, and this is what I’ve been waiting for"
0,"I honestly adore this episode. With etho setting up the trap, grian triggering it, and gem helping them get away with it I love EVERY part of this episode🥹"
